Pcode,Locality,State,Comments,Category,Longitude,Latitude
2474,"LITTLE BACK CREEK",NSW,,"Delivery Area",153.0464,-28.6147
2474,LOADSTONE,NSW,,"Delivery Area",152.9848,-28.3925
2474,"LYNCHS CREEK",NSW,,"Delivery Area",152.9951,-28.4613
2474,"NEW PARK",NSW,,"Delivery Area",152.9937,-28.6007
2474,"OLD GREVILLIA",NSW,,"Delivery Area",152.8873,-28.4486
2474,ROSEBERRY,NSW,,"Delivery Area",152.9061,-28.4939
2474,"ROSEBERRY CREEK",NSW,,"Delivery Area",152.8234,-28.4727
2474,RUKENVALE,NSW,,"Delivery Area",152.8973,-28.4671
2474,"SAWPIT CREEK",NSW,,"Delivery Area",152.8130,-28.3713
2474,SHERWOOD,NSW,KYOGLE,"Delivery Area",152.7870,-28.4303
2474,"SMITHS CREEK",NSW,KYOGLE,"Delivery Area",152.8559,-28.5622
2474,"TERRACE CREEK",NSW,,"Delivery Area",152.8355,-28.4102
2474,"THE RISK",NSW,,"Delivery Area",152.9339,-28.4721
2474,TOONUMBAR,NSW,,"Delivery Area",152.7616,-28.5381
2474,UNUMGAR,NSW,,"Delivery Area",152.7176,-28.4346
2474,"UPPER EDEN CREEK",NSW,,"Delivery Area",152.8617,-28.5172
2474,"UPPER HORSESHOE CREEK",NSW,,"Delivery Area",153.1150,-28.4994
2474,WADEVILLE,NSW,,"Delivery Area",153.1351,-28.5605
2474,"WARRAZAMBIL CREEK",NSW,,"Delivery Area",153.0327,-28.4479
2474,"WEST WIANGAREE",NSW,,"Delivery Area",152.9585,-28.5632
2474,WIANGAREE,NSW,,"Delivery Area",152.9762,-28.5099
2474,WYNEDEN,NSW,,"Delivery Area",152.9224,-28.5300
2475,TOOLOOM,NSW,,"Delivery Area",152.4529,-28.5957
2475,"UPPER TOOLOOM",NSW,,"Delivery Area",152.3747,-28.5862
2475,URBENVILLE,NSW,,"Delivery Area",152.4935,-28.4643
2476,"ACACIA CREEK",NSW,,"Delivery Area",152.3215,-28.3764
2476,"BOOMI CREEK",NSW,,"Delivery Area",152.5964,-28.4859
2476,"BRUMBY PLAINS",NSW,,"Delivery Area",152.6567,-28.4630
2476,KOREELAH,NSW,,"Delivery Area",152.4262,-28.3757
2476,LEGUME,NSW,,"Delivery Area",152.2924,-28.4401
2476,"LINDESAY CREEK",NSW,,"Delivery Area",152.6360,-28.3475
2476,"LOWER ACACIA CREEK",NSW,,"Delivery Area",152.2411,-28.4449
2476,"MULI MULI",NSW,,"Delivery Area",152.5834,-28.4181
2476,"THE GLEN",NSW,,"Delivery Area",152.6592,-28.4056
2476,WOODENBONG,NSW,,"Delivery Area",152.5946,-28.3758
2477,ALSTONVALE,NSW,,"Delivery Area",153.4438,-28.7946
2477,ALSTONVILLE,NSW,,"Delivery Area",153.4528,-28.8397
2477,BAGOTVILLE,NSW,,"Delivery Area",153.4147,-28.9768
2477,"CABBAGE TREE ISLAND",NSW,,"Delivery Area",153.4566,-28.9797
2477,DALWOOD,NSW,BALLINA,"Delivery Area",153.4139,-28.8938
2477,"EAST WARDELL",NSW,,"Delivery Area",153.4848,-28.9653
2477,"GOAT ISLAND",NSW,,"Delivery Area",153.4572,-28.9897
2477,LYNWOOD,NSW,,"Delivery Area",153.4429,-28.8707
2477,"MEERSCHAUM VALE",NSW,,"Delivery Area",153.4187,-28.9383
2477,"PEARCES CREEK",NSW,,"Delivery Area",153.4567,-28.7709
2477,ROUS,NSW,,"Delivery Area",153.4084,-28.8635
2477,"ROUS MILL",NSW,,"Delivery Area",153.3822,-28.8797
2477,TUCKOMBIL,NSW,,"Delivery Area",153.4675,-28.8122
2477,URALBA,NSW,,"Delivery Area",153.4725,-28.8737
2477,WARDELL,NSW,,"Delivery Area",153.4577,-28.9497
2477,WOLLONGBAR,NSW,,"Delivery Area",153.4087,-28.8194
2478,BALLINA,NSW,,"Delivery Area",153.5579,-28.8440
2478,"BALLINA DC",NSW,"PO BOXES","Delivery Area",,
2478,COOLGARDIE,NSW,,"Delivery Area",153.4625,-28.9159
2478,CUMBALUM,NSW,,"Delivery Area",153.5320,-28.8213
2478,"EAST BALLINA",NSW,,"Delivery Area",153.5892,-28.8603
2478,"EMPIRE VALE",NSW,,"Delivery Area",153.5179,-28.9222
2478,"KEITH HALL",NSW,,"Delivery Area",153.5441,-28.8905
2478,KINVARA,NSW,,"Delivery Area",153.5478,-28.7934
2478,"LENNOX HEAD",NSW,,"Delivery Area",153.5825,-28.7891
2478,"PATCHS BEACH",NSW,,"Delivery Area",153.5111,-28.9469
2478,PIMLICO,NSW,,"Delivery Area",153.4992,-28.8943
2478,"PIMLICO ISLAND",NSW,,"Delivery Area",153.4938,-28.9179
2478,"SKENNARS HEAD",NSW,,"Delivery Area",153.5886,-28.8330
2478,"SOUTH BALLINA",NSW,,"Delivery Area",153.5646,-28.8821
2478,TEVEN,NSW,,"Delivery Area",153.4914,-28.8191
2478,TINTENBAR,NSW,,"Delivery Area",153.5108,-28.7906
2478,"WEST BALLINA",NSW,,"Delivery Area",153.5178,-28.8585
2479,BANGALOW,NSW,,"Delivery Area",153.5239,-28.6813
2479,"BINNA BURRA",NSW,,"Delivery Area",153.4907,-28.7129
2479,BROOKLET,NSW,,"Delivery Area",153.5081,-28.7463
2479,"COOPERS SHOOT",NSW,,"Delivery Area",153.5732,-28.6915
2479,COORABELL,NSW,,"Delivery Area",153.4879,-28.6275
2479,FERNLEIGH,NSW,,"Delivery Area",153.4887,-28.7691
2479,KNOCKROW,NSW,,"Delivery Area",153.5425,-28.7605
2479,"MCLEODS SHOOT",NSW,,"Delivery Area",153.5450,-28.6590
2479,NASHUA,NSW,,"Delivery Area",153.4636,-28.7310
2479,NEWRYBAR,NSW,,"Delivery Area",153.5499,-28.7277
2479,"POSSUM CREEK",NSW,,"Delivery Area",153.4926,-28.6701
2480,BENTLEY,NSW,,"Delivery Area",153.0951,-28.7247
2480,BEXHILL,NSW,,"Delivery Area",153.3546,-28.7558
2480,BLAKEBROOK,NSW,,"Delivery Area",153.2323,-28.7694
2480,"BLUE KNOB",NSW,,"Delivery Area",153.1927,-28.5485
2480,"BOAT HARBOUR",NSW,LISMORE,"Delivery Area",153.3680,-28.7820
2480,"BOOERIE CREEK",NSW,,"Delivery Area",153.2542,-28.7767
2480,"BOORABEE PARK",NSW,,"Delivery Area",153.0552,-28.6766
2480,BOOYONG,NSW,,"Delivery Area",153.4492,-28.7512
2480,BUNGABBEE,NSW,,"Delivery Area",153.1332,-28.7634
2480,CANIABA,NSW,,"Delivery Area",153.2160,-28.8339
2480,"CHILCOTTS GRASS",NSW,,"Delivery Area",153.3434,-28.8330
2480,CLOVASS,NSW,,"Delivery Area",153.1584,-28.8665
2480,CLUNES,NSW,,"Delivery Area",153.4097,-28.7255
2480,"COFFEE CAMP",NSW,,"Delivery Area",153.2235,-28.6532
2480,CORNDALE,NSW,,"Delivery Area",153.3645,-28.7056
2480,DORROUGHBY,NSW,,"Delivery Area",153.3581,-28.6586
2480,DUNGARUBBA,NSW,,"Delivery Area",153.3788,-28.9919
2480,DUNOON,NSW,,"Delivery Area",153.3269,-28.6736
2480,"EAST LISMORE",NSW,,"Delivery Area",153.2872,-28.8240
2480,ELTHAM,NSW,,"Delivery Area",153.4084,-28.7594
2480,EUREKA,NSW,,"Delivery Area",153.4448,-28.6867
2480,FEDERAL,NSW,,"Delivery Area",153.4526,-28.6467
2480,FERNSIDE,NSW,,"Delivery Area",153.1717,-28.7937
2480,GEORGICA,NSW,,"Delivery Area",153.1568,-28.6429
2480,"GIRARDS HILL",NSW,,"Delivery Area",153.2781,-28.8176
2480,GOOLMANGAR,NSW,,"Delivery Area",153.2402,-28.7393
2480,GOONELLABAH,NSW,,"Delivery Area",153.3339,-28.8127
2480,"HOWARDS GRASS",NSW,,"Delivery Area",153.3007,-28.7900
2480,JIGGI,NSW,,"Delivery Area",153.1861,-28.6993
2480,KEERRONG,NSW,,"Delivery Area",153.2691,-28.7102
2480,KOONORIGAN,NSW,,"Delivery Area",153.2261,-28.7070
2480,"LAGOON GRASS",NSW,,"Delivery Area",153.3210,-28.7947
2480,LARNOOK,NSW,,"Delivery Area",153.1106,-28.6673
2480,LEYCESTER,NSW,,"Delivery Area",153.1738,-28.7725
2480,"LILLIAN ROCK",NSW,,"Delivery Area",153.1595,-28.5428
2480,LINDENDALE,NSW,,"Delivery Area",153.3745,-28.8253
2480,LISMORE,NSW,,"Delivery Area",153.2856,-28.8067
2480,"LISMORE DC",NSW,"PO BOXES","Delivery Area",,
2480,"LISMORE HEIGHTS",NSW,,"Delivery Area",153.3002,-28.8043
2480,LOFTVILLE,NSW,,"Delivery Area",153.2578,-28.8361
2480,"MAROM CREEK",NSW,,"Delivery Area",153.3651,-28.9216
2480,"MCKEES HILL",NSW,,"Delivery Area",153.1937,-28.8713
2480,"MCLEANS RIDGES",NSW,,"Delivery Area",153.3994,-28.7908
2480,MODANVILLE,NSW,,"Delivery Area",153.3017,-28.7221
2480,MONALTRIE,NSW,,"Delivery Area",153.2905,-28.8519
2480,"MOUNTAIN TOP",NSW,,"Delivery Area",153.1872,-28.6181
2480,NIGHTCAP,NSW,,"Delivery Area",153.3202,-28.5599
2480,NIMBIN,NSW,,"Delivery Area",153.2408,-28.5802
2480,"NORTH LISMORE",NSW,,"Delivery Area",153.2770,-28.7879
2480,NUMULGI,NSW,,"Delivery Area",153.3262,-28.7227
2480,"REPENTANCE CREEK",NSW,,"Delivery Area",153.4066,-28.6332
2480,"RICHMOND HILL",NSW,,"Delivery Area",153.3439,-28.7907
2480,"ROCK VALLEY",NSW,,"Delivery Area",153.1554,-28.7260
2480,ROSEBANK,NSW,,"Delivery Area",153.3992,-28.6734
2480,RUTHVEN,NSW,,"Delivery Area",153.2706,-28.9277
2480,"SOUTH GUNDURIMBA",NSW,,"Delivery Area",153.2557,-28.8965
2480,"SOUTH LISMORE",NSW,,"Delivery Area",153.2504,-28.8159
2480,"STONY CHUTE",NSW,,"Delivery Area",153.1636,-28.5828
2480,"TERANIA CREEK",NSW,,"Delivery Area",153.2954,-28.6115
2480,"THE CHANNON",NSW,,"Delivery Area",153.2766,-28.6773
2480,TREGEAGLE,NSW,,"Delivery Area",153.3526,-28.8647
2480,"TUCKI TUCKI",NSW,,"Delivery Area",153.3164,-28.9228
2480,TUCKURIMBA,NSW,,"Delivery Area",153.3340,-28.9496
2480,TULLERA,NSW,,"Delivery Area",153.2943,-28.7526
2480,TUNCESTER,NSW,,"Delivery Area",153.2210,-28.8022
2480,"TUNTABLE CREEK",NSW,,"Delivery Area",153.2609,-28.6329
2480,"WHIAN WHIAN",NSW,,"Delivery Area",153.3528,-28.6081
2480,WOODLAWN,NSW,,"Delivery Area",153.3182,-28.7662
2480,WYRALLAH,NSW,,"Delivery Area",153.3205,-28.8852
2481,"BROKEN HEAD",NSW,,"Delivery Area",153.5918,-28.7300
2481,"BYRON BAY",NSW,,"Delivery Area",153.6170,-28.6468
2481,EWINGSDALE,NSW,,"Delivery Area",153.5458,-28.6388
2481,"HAYTERS HILL",NSW,,"Delivery Area",153.5831,-28.6744
2481,MYOCUM,NSW,,"Delivery Area",153.5056,-28.5974
2481,"SKINNERS SHOOT",NSW,,"Delivery Area",153.5911,-28.6609
2481,"SUFFOLK PARK",NSW,,"Delivery Area",153.6077,-28.6882
2481,TALOFA,NSW,,"Delivery Area",153.5562,-28.6733
2481,TYAGARAH,NSW,,"Delivery Area",153.5520,-28.6002
2482,GOONENGERRY,NSW,,"Delivery Area",153.4320,-28.6099
2482,HUONBROOK,NSW,,"Delivery Area",153.3609,-28.5378
2482,"KOONYUM RANGE",NSW,,"Delivery Area",153.4108,-28.5426
2482,"MAIN ARM",NSW,,"Delivery Area",153.4393,-28.5224
2482,MONTECOLLUM,NSW,,"Delivery Area",153.4609,-28.5920
2482,MULLUMBIMBY,NSW,,"Delivery Area",153.4983,-28.5493
2482,"MULLUMBIMBY CREEK",NSW,,"Delivery Area",153.4453,-28.5520
2482,PALMWOODS,NSW,,"Delivery Area",153.4047,-28.5133
2482,"UPPER COOPERS CREEK",NSW,,"Delivery Area",153.4012,-28.6021
2482,"UPPER MAIN ARM",NSW,,"Delivery Area",153.3979,-28.4907
2482,"UPPER WILSONS CREEK",NSW,,"Delivery Area",153.3828,-28.5171
2482,WANGANUI,NSW,,"Delivery Area",153.3810,-28.5641
2482,"WILSONS CREEK",NSW,,"Delivery Area",153.4426,-28.5641
2483,BILLINUDGEL,NSW,,"Delivery Area",153.5136,-28.5062
2483,"BRUNSWICK HEADS",NSW,,"Delivery Area",153.5446,-28.5587
2483,BURRINGBAR,NSW,,"Delivery Area",153.4640,-28.4195
2483,"CRABBES CREEK",NSW,,"Delivery Area",153.4864,-28.4608
2483,"MIDDLE POCKET",NSW,,"Delivery Area",153.4713,-28.4880
2483,MOOBALL,NSW,,"Delivery Area",153.5010,-28.4342
2483,"NEW BRIGHTON",NSW,,"Delivery Area",153.5513,-28.5168
2483,"OCEAN SHORES",NSW,,"Delivery Area",153.5314,-28.4955
2483,"SLEEPY HOLLOW",NSW,,"Delivery Area",153.5160,-28.4184
2483,"SOUTH GOLDEN BEACH",NSW,,"Delivery Area",153.5467,-28.4979
2483,"THE POCKET",NSW,,"Delivery Area",153.4701,-28.5032
2483,"UPPER BURRINGBAR",NSW,,"Delivery Area",153.4223,-28.4498
2483,WOOYUNG,NSW,,"Delivery Area",153.5343,-28.4523
2483,YELGUN,NSW,,"Delivery Area",153.4947,-28.4799
2484,"BACK CREEK",NSW,MURWILLUMBAH,"Delivery Area",153.1683,-28.4104
2484,"BRAY PARK",NSW,,"Delivery Area",153.3754,-28.3422
2484,"BRAYS CREEK",NSW,,"Delivery Area",153.1938,-28.4125
2484,BYANGUM,NSW,,"Delivery Area",153.3630,-28.3579
2484,"BYRRILL CREEK",NSW,,"Delivery Area",153.2417,-28.4400
2484,"CEDAR CREEK",NSW,"MURWILLUMBAH COUNCIL","Delivery Area",153.2657,-28.4211
2484,CHILLINGHAM,NSW,,"Delivery Area",153.2822,-28.3137
2484,"CHOWAN CREEK",NSW,,"Delivery Area",153.3784,-28.4579
2484,"CLOTHIERS CREEK",NSW,,"Delivery Area",153.4794,-28.3341
2484,"COMMISSIONERS CREEK",NSW,,"Delivery Area",153.3369,-28.5039
2484,CONDONG,NSW,,"Delivery Area",153.4415,-28.3115
2484,"CRYSTAL CREEK",NSW,,"Delivery Area",153.3162,-28.3160
2484,"CUDGERA CREEK",NSW,,"Delivery Area",153.5178,-28.3873
2484,"DOON DOON",NSW,,"Delivery Area",153.3088,-28.4595
2484,DULGUIGAN,NSW,,"Delivery Area",153.4226,-28.2796
2484,"DUM DUM",NSW,,"Delivery Area",153.3498,-28.3891
2484,DUNBIBLE,NSW,,"Delivery Area",153.3860,-28.3714
2484,DUNGAY,NSW,,"Delivery Area",153.3548,-28.2708
2484,EUNGELLA,NSW,,"Delivery Area",153.3042,-28.3484
2484,EVIRON,NSW,,"Delivery Area",153.4829,-28.3065
2484,"FARRANTS HILL",NSW,,"Delivery Area",153.4871,-28.3188
2484,FERNVALE,NSW,,"Delivery Area",153.4208,-28.3653
2484,"HOPKINS CREEK",NSW,,"Delivery Area",153.2331,-28.2844
2484,KIELVALE,NSW,,"Delivery Area",153.4501,-28.3385
2484,KUNGHUR,NSW,,"Delivery Area",153.2319,-28.4625
2484,"KUNGHUR CREEK",NSW,,"Delivery Area",153.2318,-28.5027
2484,KYNNUMBOON,NSW,,"Delivery Area",153.3754,-28.3064
2484,LIMPINWOOD,NSW,,"Delivery Area",153.1920,-28.2897
2484,MEBBIN,NSW,,"Delivery Area",153.1623,-28.4641
2484,MIDGINBIL,NSW,,"Delivery Area",153.2672,-28.4992
2484,"MOUNT BURRELL",NSW,,"Delivery Area",153.1960,-28.4988
2484,"MOUNT WARNING",NSW,,"Delivery Area",153.2770,-28.3928
2484,MURWILLUMBAH,NSW,,"Delivery Area",153.3793,-28.3297
2484,"MURWILLUMBAH DC",NSW,"PO BOXES","Delivery Area",,
2484,"MURWILLUMBAH SOUTH",NSW,"PO BOXES","Delivery Area",,
2484,"NOBBYS CREEK",NSW,,"Delivery Area",153.3375,-28.2875
2484,"NORTH ARM",NSW,,"Delivery Area",153.3395,-28.3268
2484,NUMINBAH,NSW,,"Delivery Area",153.2615,-28.2642
2484,NUNDERI,NSW,,"Delivery Area",153.4595,-28.3224
2484,PALMVALE,NSW,,"Delivery Area",153.4883,-28.3742
2484,PUMPENBIL,NSW,,"Delivery Area",153.1545,-28.3773
2484,"RESERVE CREEK",NSW,,"Delivery Area",153.4892,-28.3515
2484,"ROUND MOUNTAIN",NSW,,"Delivery Area",153.5440,-28.3553
2484,"ROWLANDS CREEK",NSW,,"Delivery Area",153.3470,-28.4626
2484,"SMITHS CREEK",NSW,MURWILLUMBAH,"Delivery Area",153.3841,-28.4297
2484,"SOUTH MURWILLUMBAH",NSW,,"Delivery Area",153.4145,-28.3355
2484,"STOKERS SIDING",NSW,,"Delivery Area",153.4128,-28.4059
2484,TERRAGON,NSW,,"Delivery Area",153.2911,-28.4346
2484,TOMEWIN,NSW,,"Delivery Area",153.3751,-28.2515
2484,TYALGUM,NSW,,"Delivery Area",153.2265,-28.3625
2484,"TYALGUM CREEK",NSW,,"Delivery Area",153.1621,-28.3369
2484,TYGALGAH,NSW,,"Delivery Area",153.4219,-28.2966
2484,UKI,NSW,,"Delivery Area",153.3270,-28.4149
2484,"UPPER CRYSTAL CREEK",NSW,,"Delivery Area",153.3052,-28.2721
2484,URLIUP,NSW,,"Delivery Area",153.4016,-28.2615
2484,"WARDROP VALLEY",NSW,,"Delivery Area",153.4519,-28.3606
2484,ZARA,NSW,,"Delivery Area",153.2580,-28.3181
2485,"TWEED HEADS",NSW,,"Delivery Area",153.5353,-28.1779
2485,"TWEED HEADS WEST",NSW,,"Delivery Area",153.5027,-28.1842
2486,"BANORA POINT",NSW,,"Delivery Area",153.5333,-28.2248
2486,BILAMBIL,NSW,,"Delivery Area",153.4615,-28.2244
2486,"BILAMBIL HEIGHTS",NSW,,"Delivery Area",153.4841,-28.2101
2486,BUNGALORA,NSW,,"Delivery Area",153.4746,-28.2493
2486,CAROOL,NSW,,"Delivery Area",153.4286,-28.2240
2486,COBAKI,NSW,,"Delivery Area",153.4578,-28.2052
2486,"COBAKI LAKES",NSW,,"Delivery Area",153.4798,-28.1748
2486,DUROBY,NSW,,"Delivery Area",153.4624,-28.2431
2486,GLENGARRIE,NSW,,"Delivery Area",153.4040,-28.2293
2486,PIGGABEEN,NSW,,"Delivery Area",153.4363,-28.1989
2486,TERRANORA,NSW,,"Delivery Area",153.5067,-28.2399
2486,"TWEED HEADS SOUTH",NSW,,"Delivery Area",153.5354,-28.1980
2486,"UPPER DUROBY",NSW,,"Delivery Area",153.4350,-28.2538
2487,CASUARINA,NSW,,"Delivery Area",153.5713,-28.3026
2487,CHINDERAH,NSW,,"Delivery Area",153.5398,-28.2494
2487,CUDGEN,NSW,,"Delivery Area",153.5475,-28.2727
2487,DURANBAH,NSW,,"Delivery Area",153.5286,-28.3120
2487,"FINGAL HEAD",NSW,,"Delivery Area",153.5598,-28.1908
2487,"KINGS FOREST",NSW,,"Delivery Area",153.5534,-28.3017
2487,KINGSCLIFF,NSW,,"Delivery Area",153.5726,-28.2678
2487,"STOTTS CREEK",NSW,,"Delivery Area",153.5054,-28.2807
2488,BOGANGAR,NSW,,"Delivery Area",153.5579,-28.3289
2488,"CABARITA BEACH",NSW,,"Delivery Area",153.5732,-28.3462
2488,TANGLEWOOD,NSW,,"Delivery Area",153.5348,-28.3368
2489,"HASTINGS POINT",NSW,,"Delivery Area",153.5714,-28.3647
2489,POTTSVILLE,NSW,,"Delivery Area",153.5578,-28.3873
2489,"POTTSVILLE BEACH",NSW,"PO BOXES","Delivery Area",,
2490,"NORTH TUMBULGUM",NSW,,"Delivery Area",153.4515,-28.2571
2490,TUMBULGUM,NSW,,"Delivery Area",153.4804,-28.2835
2500,CONISTON,NSW,,"Delivery Area",150.8816,-34.4374
2500,GWYNNEVILLE,NSW,,"Delivery Area",150.8830,-34.4144
2500,KEIRAVILLE,NSW,,"Delivery Area",150.8739,-34.4099
2500,MANGERTON,NSW,,"Delivery Area",150.8735,-34.4321
2500,"MOUNT KEIRA",NSW,,"Delivery Area",150.8494,-34.4027
2500,"MOUNT SAINT THOMAS",NSW,,"Delivery Area",150.8703,-34.4403
2500,"NORTH WOLLONGONG",NSW,,"Delivery Area",150.8944,-34.4070
2500,"SPRING HILL",NSW,WOLLONGONG,"Delivery Area",150.8695,-34.4541
2500,"WEST WOLLONGONG",NSW,,"Delivery Area",150.8684,-34.4257
2500,WOLLONGONG,NSW,,"Delivery Area",150.8906,-34.4282
2500,"WOLLONGONG DC",NSW,"PO BOXES","Delivery Area",,
2500,"WOLLONGONG WEST",NSW,"PO BOXES","Delivery Area",,
2502,CRINGILA,NSW,,"Delivery Area",150.8663,-34.4709
2502,"LAKE HEIGHTS",NSW,,"Delivery Area",150.8664,-34.4834
2502,PRIMBEE,NSW,,"Delivery Area",150.8845,-34.5074
2502,WARRAWONG,NSW,,"Delivery Area",150.8827,-34.4877
2505,"PORT KEMBLA",NSW,,"Delivery Area",150.8978,-34.4715
2506,BERKELEY,NSW,,"Delivery Area",150.8429,-34.4815
2508,COALCLIFF,NSW,,"Delivery Area",150.9704,-34.2450
2508,"DARKES FOREST",NSW,,"Delivery Area",150.9242,-34.2162
2508,HELENSBURGH,NSW,,"Delivery Area",150.9830,-34.1843
2508,LILYVALE,NSW,,"Delivery Area",151.0349,-34.1750
2508,"MADDENS PLAINS",NSW,,"Delivery Area",150.9394,-34.2625
2508,OTFORD,NSW,,"Delivery Area",151.0035,-34.2073
2508,"STANWELL PARK",NSW,,"Delivery Area",150.9790,-34.2291
2508,"STANWELL TOPS",NSW,,"Delivery Area",150.9763,-34.2196
2508,"WORONORA DAM",NSW,,"Delivery Area",150.9391,-34.1643
2515,AUSTINMER,NSW,,"Delivery Area",150.9278,-34.3019
2515,CLIFTON,NSW,,"Delivery Area",150.9687,-34.2582
2515,COLEDALE,NSW,,"Delivery Area",150.9416,-34.2889
2515,SCARBOROUGH,NSW,,"Delivery Area",150.9590,-34.2676
2515,THIRROUL,NSW,,"Delivery Area",150.9134,-34.3141
2515,WOMBARRA,NSW,,"Delivery Area",150.9501,-34.2765
2516,BULLI,NSW,,"Delivery Area",150.9007,-34.3268
2517,"RUSSELL VALE",NSW,,"Delivery Area",150.8911,-34.3544
2517,WOONONA,NSW,,"Delivery Area",150.9035,-34.3496
2517,"WOONONA EAST",NSW,"PO BOXES","Delivery Area",,
2518,BELLAMBI,NSW,,"Delivery Area",150.9194,-34.3693
2518,CORRIMAL,NSW,,"Delivery Area",150.8886,-34.3699
2518,"CORRIMAL EAST",NSW,,"Delivery Area",,
2518,"EAST CORRIMAL",NSW,,"Delivery Area",150.9122,-34.3774
2518,TARRAWANNA,NSW,,"Delivery Area",150.8763,-34.3765
2518,TOWRADGI,NSW,,"Delivery Area",150.9055,-34.3841
2519,BALGOWNIE,NSW,,"Delivery Area",150.8717,-34.3866
2519,"FAIRY MEADOW",NSW,,"Delivery Area",150.8898,-34.3967
2519,FERNHILL,NSW,,"Delivery Area",150.8908,-34.3845
2519,"MOUNT OUSLEY",NSW,,"Delivery Area",150.8787,-34.4006
2519,"MOUNT PLEASANT",NSW,,"Delivery Area",150.8687,-34.3955
2520,WOLLONGONG,NSW,"PO BOXES","Post Office Boxes",,
2522,"UNIVERSITY OF WOLLONGONG",NSW,"PO BOXES",LVR,,
2525,FIGTREE,NSW,,"Delivery Area",150.8501,-34.4311
2526,CORDEAUX,NSW,,"Delivery Area",150.7768,-34.3869
2526,"CORDEAUX HEIGHTS",NSW,,"Delivery Area",150.8284,-34.4450
2526,"FARMBOROUGH HEIGHTS",NSW,,"Delivery Area",150.8146,-34.4560
2526,"KEMBLA GRANGE",NSW,,"Delivery Area",150.8000,-34.4627
2526,"KEMBLA HEIGHTS",NSW,,"Delivery Area",150.8105,-34.4262
2526,"MOUNT KEMBLA",NSW,,"Delivery Area",150.8251,-34.4289
2526,UNANDERRA,NSW,,"Delivery Area",150.8468,-34.4582
2527,"ALBION PARK",NSW,,"Delivery Area",150.7760,-34.5823
2527,"ALBION PARK RAIL",NSW,,"Delivery Area",150.7905,-34.5616
2527,CALDERWOOD,NSW,,"Delivery Area",150.7252,-34.5606
2527,CROOM,NSW,,"Delivery Area",150.8196,-34.5951
2527,TONGARRA,NSW,,"Delivery Area",150.6939,-34.5836
2527,TULLIMBAR,NSW,,"Delivery Area",150.7360,-34.5823
2527,"YELLOW ROCK",NSW,"ALBION PARK","Delivery Area",150.7430,-34.6017
2528,"BARRACK HEIGHTS",NSW,,"Delivery Area",150.8545,-34.5630
2528,"BARRACK POINT",NSW,,"Delivery Area",150.8695,-34.5633
2528,"LAKE ILLAWARRA",NSW,,"Delivery Area",150.8601,-34.5399
2528,"MOUNT WARRIGAL",NSW,,"Delivery Area",150.8422,-34.5500
2528,WARILLA,NSW,,"Delivery Area",150.8594,-34.5516
2528,WINDANG,NSW,,"Delivery Area",150.8731,-34.5287
2529,BLACKBUTT,NSW,,"Delivery Area",150.8329,-34.5713
2529,DUNMORE,NSW,,"Delivery Area",150.8230,-34.6214
2529,FLINDERS,NSW,,"Delivery Area",150.8469,-34.5803
2529,"OAK FLATS",NSW,,"Delivery Area",150.8208,-34.5628
2529,"OAK FLATS DC",NSW,"PO BOXES","Delivery Area",,
2529,"SHELL COVE",NSW,,"Delivery Area",150.8738,-34.5953
2529,SHELLHARBOUR,NSW,,"Delivery Area",150.8620,-34.5759
2529,"SHELLHARBOUR CITY CENTRE",NSW,,"Delivery Area",150.8359,-34.5648
2530,AVONDALE,NSW,,"Delivery Area",150.7455,-34.5221
2530,BROWNSVILLE,NSW,,"Delivery Area",150.8119,-34.4826
2530,CLEVELAND,NSW,,"Delivery Area",150.7686,-34.5036
2530,DAPTO,NSW,,"Delivery Area",150.7949,-34.5068
2530,DOMBARTON,NSW,,"Delivery Area",150.7627,-34.4546
2530,"HAYWARDS BAY",NSW,,"Delivery Area",150.7958,-34.5452
2530,HORSLEY,NSW,,"Delivery Area",150.7760,-34.4906
2530,HUNTLEY,NSW,DAPTO,"Delivery Area",150.7373,-34.4951
2530,KANAHOOKA,NSW,,"Delivery Area",150.8147,-34.4926
2530,KOONAWARRA,NSW,,"Delivery Area",150.8092,-34.5065
2530,"MARSHALL MOUNT",NSW,,"Delivery Area",150.7170,-34.5399
2530,WONGAWILLI,NSW,,"Delivery Area",150.7502,-34.4719
2530,YALLAH,NSW,,"Delivery Area",150.7941,-34.5337
2533,BOMBO,NSW,,"Delivery Area",150.8490,-34.6549
2533,CURRAMORE,NSW,,"Delivery Area",150.7646,-34.6228
2533,JAMBEROO,NSW,,"Delivery Area",150.7577,-34.6569
2533,JERRARA,NSW,,"Delivery Area",150.8151,-34.6747
2533,KIAMA,NSW,,"Delivery Area",150.8466,-34.6745
2533,"KIAMA DOWNS",NSW,,"Delivery Area",150.8462,-34.6398
2533,"KIAMA HEIGHTS",NSW,,"Delivery Area",150.8403,-34.7030
2533,MINNAMURRA,NSW,,"Delivery Area",150.8500,-34.6225
2533,"SADDLEBACK MOUNTAIN",NSW,,"Delivery Area",150.8034,-34.6988
2534,"BROUGHTON VILLAGE",NSW,,"Delivery Area",150.7528,-34.7458
2534,FOXGROUND,NSW,,"Delivery Area",150.7594,-34.7165
2534,GERRINGONG,NSW,,"Delivery Area",150.8239,-34.7451
2534,GERROA,NSW,,"Delivery Area",150.7967,-34.7740
2534,"ROSE VALLEY",NSW,GERRINGONG,"Delivery Area",150.8086,-34.7185
